C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT
10,798437489,808791061,5,205635831,275354,750198692,908197369,1222,10,330563436,4762394,34003,1030545334,235956276,0,493965189,1222,8,1,3,2600,2360800,2,8,378580043,330563436,34011,34046,34020,862871618,431484053,828538328
10,798437489,808791061,5,205635831,275354,750198692,908197369,1223,10,777177650,2671467,35208,483467692,39526833,0,366727316,1223,100,1,1,2800,2800280,10,6,146356532,777177650,35282,35268,35288,862871618,431484053,1058470263
49,58080412,277187647,10,223001803,457393,373412815,529457660,1248,49,330563436,21071388,33603,382018914,662066157,0,1048788443,1248,164,5,1,4500,4788720,0,8,449642453,330563436,33709,33692,33735,106211174,250142940,318598006
49,58080412,277187647,10,223001803,457393,373412815,529457660,1248,49,330563436,21071388,33603,382018914,662066157,0,1048788443,1248,151,9,2,3700,3889255,6,6,378580043,330563436,33627,33637,33645,785149710,86983390,494754094
49,58080412,277187647,10,223001803,457393,373412815,529457660,1248,49,330563436,21071388,33603,382018914,662066157,0,1048788443,1248,56,8,3,2600,2485730,9,6,449642453,330563436,33617,33662,33638,862871618,365042431,777938119
49,58080412,277187647,10,223001803,457393,373412815,529457660,1248,49,330563436,21071388,33603,382018914,662066157,0,1048788443,1248,156,7,4,4900,5175135,2,1,449642453,330563436,33716,33650,33725,862871618,365042431,832511094
49,58080412,277187647,10,223001803,457393,373412815,529457660,1248,49,330563436,21071388,33603,382018914,662066157,0,1048788443,1248,122,7,5,2000,2044240,8,0,449642453,330563436,33673,33684,33699,862871618,365042431,634642440
49,58080412,277187647,10,223001803,457393,373412815,529457660,1248,49,330563436,21071388,33603,382018914,662066157,0,1048788443,1248,62,9,6,3000,2886180,10,1,378580043,330563436,33633,33685,33640,862871618,431484053,162197567
149,214351635,185516839,19,978252470,895965,701940545,969008612,1249,149,330563436,4588909,34337,382018914,1039128806,0,227090048,1249,59,4,1,4900,4699345,7,5,449642453,330563436,34394,34391,34399,106211174,250142940,323326209
37,437932211,281174195,8,976120545,-91775,373412815,601784656,1250,37,330563436,1290762,33874,483467692,870433814,0,346448751,1250,2,3,1,1500,1353000,10,6,449642453,330563436,33911,33953,33939,862871618,407419891,655568995
38,260426864,497118017,12,971143572,634511,750198692,778689300,1251,38,777177650,10953655,35731,382018914,938735159,0,246490533,1251,4,5,1,3700,3344800,8,8,146356532,777177650,35783,35805,35788,785149710,365042431,497707309
38,260426864,497118017,12,971143572,634511,750198692,778689300,1251,38,777177650,10953655,35731,382018914,938735159,0,246490533,1251,78,9,2,3600,3521051,7,4,146356532,777177650,35761,35800,35765,862871618,250142940,623781029
38,260426864,497118017,12,971143572,634511,750198692,778689300,1251,38,777177650,10953655,35731,382018914,938735159,0,246490533,1251,99,3,3,3700,3696633,9,2,146356532,777177650,35804,35763,35816,749443834,250142940,955237091
38,260426864,497118017,12,971143572,634511,750198692,778689300,1251,38,777177650,10953655,35731,382018914,938735159,0,246490533,1251,150,9,4,700,735105,7,0,146356532,777177650,35801,35789,35811,785149710,431484053,615573144
38,260426864,497118017,12,971143572,634511,750198692,778689300,1251,38,777177650,10953655,35731,382018914,938735159,0,246490533,1251,188,9,5,100,108818,2,3,146356532,777177650,35770,35799,35794,749443834,1001693018,943073927
149,214351635,185516839,19,978252470,895965,701940545,969008612,1252,149,777177650,9340305,35644,527479233,846915311,0,224372061,1252,87,8,1,1300,1283204,10,1,146356532,777177650,35678,35683,35702,785149710,1001693018,247229466
149,214351635,185516839,19,978252470,895965,701940545,969008612,1252,149,777177650,9340305,35644,527479233,846915311,0,224372061,1252,111,8,2,2700,2729997,0,8,146356532,777177650,35723,35711,35742,862871618,1001693018,791868297
149,214351635,185516839,19,978252470,895965,701940545,969008612,1252,149,777177650,9340305,35644,527479233,846915311,0,224372061,1252,40,1,3,1900,1786075,7,2,146356532,777177650,35714,35724,35719,106211174,365042431,179779055
149,214351635,185516839,19,978252470,895965,701940545,969008612,1252,149,777177650,9340305,35644,527479233,846915311,0,224372061,1252,92,4,4,1100,1091299,10,1,146356532,777177650,35717,35693,35729,785149710,365042431,72809902
149,214351635,185516839,19,978252470,895965,701940545,969008612,1252,149,777177650,9340305,35644,527479233,846915311,0,224372061,1252,79,10,5,2600,2545582,5,5,146356532,777177650,35645,35725,35647,749443834,407419891,426582160
115,1040813743,361628211,8,1040351226,750892,750198692,366727514,1253,115,330563436,9273074,33993,382018914,399951344,0,804672407,1253,180,8,1,1400,1512252,0,6,378580043,330563436,34060,34073,34084,862871618,431484053,459542667
115,1040813743,361628211,8,1040351226,750892,750198692,366727514,1253,115,330563436,9273074,33993,382018914,399951344,0,804672407,1253,54,9,2,1300,1240265,1,6,449642453,330563436,34031,34083,34034,749443834,944913022,745028812
115,1040813743,361628211,8,1040351226,750892,750198692,366727514,1253,115,330563436,9273074,33993,382018914,399951344,0,804672407,1253,70,1,3,2200,2134154,5,6,449642453,330563436,34021,34063,34033,862871618,407419891,1026412698
115,1040813743,361628211,8,1040351226,750892,750198692,366727514,1253,115,330563436,9273074,33993,382018914,399951344,0,804672407,1253,176,5,4,2300,2475191,9,2,378580043,330563436,34075,34075,34094,785149710,944913022,96752585
115,1040813743,361628211,8,1040351226,750892,750198692,366727514,1253,115,330563436,9273074,33993,382018914,399951344,0,804672407,1253,114,8,5,1900,1926809,5,5,449642453,330563436,34058,34079,34071,862871618,365042431,766131176
70,440536228,805356326,22,581489182,486752,373412815,477075751,1254,70,777177650,9464925,35053,382018914,365619293,0,636844903,1254,193,5,1,600,655914,8,1,146356532,777177650,35095,35143,35122,106211174,1001693018,478956454
70,440536228,805356326,22,581489182,486752,373412815,477075751,1254,70,777177650,9464925,35053,382018914,365619293,0,636844903,1254,200,3,2,4700,5170940,5,6,146356532,777177650,35129,35113,35158,785149710,431484053,968480832
70,440536228,805356326,22,581489182,486752,373412815,477075751,1254,70,777177650,9464925,35053,382018914,365619293,0,636844903,1254,135,6,3,3500,3622955,5,6,146356532,777177650,35161,35122,35171,749443834,944913022,214968980
122,923228950,213498536,3,201655413,786546,750198692,246182460,1255,122,330563436,6251831,34482,483467692,90557431,0,498662694,1255,192,4,1,1200,1310628,0,2,449642453,330563436,34561,34512,34579,862871618,1001693018,448473331
122,923228950,213498536,3,201655413,786546,750198692,246182460,1255,122,330563436,6251831,34482,483467692,90557431,0,498662694,1255,194,8,2,4600,5033274,7,5,378580043,330563436,34519,34527,34549,106211174,431484053,537731224
97,135469562,256852182,17,351137718,216448,701940545,611744579,1280,97,330563436,9166485,33978,527479233,451885859,0,399571899,1280,129,8,1,1700,1749504,1,1,449642453,330563436,34002,34067,34005,106211174,944913022,397785276
97,135469562,256852182,17,351137718,216448,701940545,611744579,1280,97,330563436,9166485,33978,527479233,451885859,0,399571899,1280,189,10,2,600,653508,5,6,378580043,330563436,34056,34014,34075,749443834,365042431,450338599
97,135469562,256852182,17,351137718,216448,701940545,611744579,1280,97,330563436,9166485,33978,527479233,451885859,0,399571899,1280,33,4,3,1300,1212939,3,2,378580043,330563436,34032,34037,34044,749443834,86983390,957235327
97,135469562,256852182,17,351137718,216448,701940545,611744579,1280,97,330563436,9166485,33978,527479233,451885859,0,399571899,1280,175,3,4,500,537585,6,3,378580043,330563436,34001,34009,34021,749443834,365042431,855586197
97,135469562,256852182,17,351137718,216448,701940545,611744579,1280,97,330563436,9166485,33978,527479233,451885859,0,399571899,1280,52,10,5,2400,2284920,7,2,378580043,330563436,34046,34027,34066,785149710,250142940,285889249
97,135469562,256852182,17,351137718,216448,701940545,611744579,1280,97,330563436,9166485,33978,527479233,451885859,0,399571899,1280,66,3,6,900,869454,0,5,378580043,330563436,34075,34054,34091,749443834,944913022,261993565
97,135469562,256852182,17,351137718,216448,701940545,611744579,1280,97,330563436,9166485,33978,527479233,451885859,0,399571899,1280,92,6,7,1900,1884971,2,6,449642453,330563436,34005,34026,34010,106211174,86983390,801503922
62,999688094,849677021,7,623473329,59561,797027742,173223375,1281,62,330563436,16545451,34677,382018914,117398177,0,401450789,1281,138,4,1,3300,3425829,7,8,378580043,330563436,34729,34715,34759,106211174,1001693018,559165823
62,999688094,849677021,7,623473329,59561,797027742,173223375,1281,62,330563436,16545451,34677,382018914,117398177,0,401450789,1281,7,2,2,3700,3355900,8,3,449642453,330563436,34775,34730,34783,106211174,365042431,83896334
62,999688094,849677021,7,623473329,59561,797027742,173223375,1281,62,330563436,16545451,34677,382018914,117398177,0,401450789,1281,94,7,3,200,198818,5,6,449642453,330563436,34693,34723,34718,862871618,944913022,291293367
62,999688094,849677021,7,623473329,59561,797027742,173223375,1281,62,330563436,16545451,34677,382018914,117398177,0,401450789,1281,154,2,4,3800,4005769,4,6,378580043,330563436,34784,34708,34801,862871618,431484053,938830081
62,999688094,849677021,7,623473329,59561,797027742,173223375,1281,62,330563436,16545451,34677,382018914,117398177,0,401450789,1281,152,10,5,1300,1367795,3,7,449642453,330563436,34734,34741,34746,749443834,86983390,681203334
62,999688094,849677021,7,623473329,59561,797027742,173223375,1281,62,330563436,16545451,34677,382018914,117398177,0,401450789,1281,50,9,6,400,380020,7,4,378580043,330563436,34771,34749,34776,106211174,407419891,1059665943
62,999688094,849677021,7,623473329,59561,797027742,173223375,1281,62,330563436,16545451,34677,382018914,117398177,0,401450789,1281,78,6,7,4300,4205701,10,2,378580043,330563436,34725,34736,34738,749443834,365042431,499074720
116,298634164,338973376,16,415140788,840399,1028181460,976257529,1282,116,330563436,6129742,33661,483467692,712857721,0,75763516,1282,23,4,1,1400,1292228,4,2,378580043,330563436,33782,33697,33804,862871618,1001693018,495451412
116,298634164,338973376,16,415140788,840399,1028181460,976257529,1282,116,330563436,6129742,33661,483467692,712857721,0,75763516,1282,30,9,2,1000,930029,9,6,378580043,330563436,33702,33708,33723,749443834,407419891,265620303
116,298634164,338973376,16,415140788,840399,1028181460,976257529,1282,116,330563436,6129742,33661,483467692,712857721,0,75763516,1282,160,1,3,1900,2014304,1,3,378580043,330563436,33729,33699,33735,106211174,250142940,393991491
116,298634164,338973376,16,415140788,840399,1028181460,976257529,1282,116,330563436,6129742,33661,483467692,712857721,0,75763516,1282,59,10,4,1900,1822195,0,5,449642453,330563436,33773,33709,33788,749443834,1001693018,103517805
118,883006823,336993861,18,807450110,358237,701940545,521661017,1283,118,777177650,20262392,35305,483467692,502070148,0,406448256,1283,93,7,1,4700,4667523,5,3,146356532,777177650,35357,35365,35379,749443834,86983390,1009668903
118,883006823,336993861,18,807450110,358237,701940545,521661017,1283,118,777177650,20262392,35305,483467692,502070148,0,406448256,1283,106,1,2,100,100610,0,8,146356532,777177650,35343,35348,35344,106211174,250142940,347572159
118,883006823,336993861,18,807450110,358237,701940545,521661017,1283,118,777177650,20262392,35305,483467692,502070148,0,406448256,1283,138,4,3,1800,1868634,2,1,146356532,777177650,35350,35374,35358,749443834,365042431,738366385
118,883006823,336993861,18,807450110,358237,701940545,521661017,1283,118,777177650,20262392,35305,483467692,502070148,0,406448256,1283,192,4,4,4000,4368760,7,3,146356532,777177650,35376,35390,35395,106211174,431484053,1073092959
118,883006823,336993861,18,807450110,358237,701940545,521661017,1283,118,777177650,20262392,35305,483467692,502070148,0,406448256,1283,124,9,5,4300,4403716,1,4,146356532,777177650,35335,35386,35362,862871618,250142940,814123849
118,883006823,336993861,18,807450110,358237,701940545,521661017,1283,118,777177650,20262392,35305,483467692,502070148,0,406448256,1283,8,5,6,3000,2724000,6,7,146356532,777177650,35389,35389,35412,785149710,86983390,961268305
118,883006823,336993861,18,807450110,358237,701940545,521661017,1283,118,777177650,20262392,35305,483467692,502070148,0,406448256,1283,197,8,7,2100,2304099,4,3,146356532,777177650,35318,35338,35348,106211174,1001693018,13623300
134,987180522,314377204,11,814495129,460889,1028181460,724055480,1284,134,777177650,10612238,35069,919150108,415568494,0,51177302,1284,178,7,1,4900,5283033,0,6,146356532,777177650,35164,35126,35169,106211174,431484053,129836978
134,987180522,314377204,11,814495129,460889,1028181460,724055480,1284,134,777177650,10612238,35069,919150108,415568494,0,51177302,1284,6,7,2,400,362400,7,6,146356532,777177650,35122,35104,35123,862871618,86983390,580248928
134,987180522,314377204,11,814495129,460889,1028181460,724055480,1284,134,777177650,10612238,35069,919150108,415568494,0,51177302,1284,133,4,3,3900,4029207,8,0,146356532,777177650,35073,35100,35098,785149710,431484053,142161625
134,987180522,314377204,11,814495129,460889,1028181460,724055480,1284,134,777177650,10612238,35069,919150108,415568494,0,51177302,1284,59,10,4,100,95905,1,7,146356532,777177650,35181,35155,35191,749443834,407419891,44834887
134,987180522,314377204,11,814495129,460889,1028181460,724055480,1284,134,777177650,10612238,35069,919150108,415568494,0,51177302,1284,34,5,5,900,840627,5,6,146356532,777177650,35125,35141,35154,749443834,1001693018,34442144
11,732482108,436872609,23,274108524,-27260,1028181460,230725263,1285,11,330563436,13912472,33754,382018914,465403415,0,796874674,1285,22,3,1,1200,1106424,0,6,449642453,330563436,33774,33830,33795,785149710,431484053,1045606279
11,732482108,436872609,23,274108524,-27260,1028181460,230725263,1285,11,330563436,13912472,33754,382018914,465403415,0,796874674,1285,143,10,2,4500,4694130,1,2,378580043,330563436,33850,33822,33877,785149710,1001693018,829332398
11,732482108,436872609,23,274108524,-27260,1028181460,230725263,1285,11,330563436,13912472,33754,382018914,465403415,0,796874674,1285,189,10,3,400,435672,9,6,449642453,330563436,33803,33831,33809,749443834,944913022,175490255
11,732482108,436872609,23,274108524,-27260,1028181460,230725263,1285,11,330563436,13912472,33754,382018914,465403415,0,796874674,1285,188,9,4,3900,4243902,5,1,449642453,330563436,33860,33819,33880,749443834,86983390,329585880
11,732482108,436872609,23,274108524,-27260,1028181460,230725263,1285,11,330563436,13912472,33754,382018914,465403415,0,796874674,1285,84,5,5,3300,3247464,0,8,378580043,330563436,33853,33839,33861,106211174,407419891,338394666
109,801531451,535507939,16,73678354,-71610,1028181460,749445956,1286,109,330563436,20729183,34101,483467692,665841749,0,1000725803,1286,178,9,1,4900,5283033,8,1,378580043,330563436,34142,34191,34144,749443834,407419891,60573060
109,801531451,535507939,16,73678354,-71610,1028181460,749445956,1286,109,330563436,20729183,34101,483467692,665841749,0,1000725803,1286,49,6,2,4800,4555392,1,4,449642453,330563436,34159,34159,34180,785149710,86983390,95329467
109,801531451,535507939,16,73678354,-71610,1028181460,749445956,1286,109,330563436,20729183,34101,483467692,665841749,0,1000725803,1286,189,10,3,1100,1198098,3,4,378580043,330563436,34187,34178,34215,749443834,944913022,301000490
109,801531451,535507939,16,73678354,-71610,1028181460,749445956,1286,109,330563436,20729183,34101,483467692,665841749,0,1000725803,1286,184,5,4,3700,4011466,0,2,378580043,330563436,34114,34159,34119,785149710,407419891,357540440
109,801531451,535507939,16,73678354,-71610,1028181460,749445956,1286,109,330563436,20729183,34101,483467692,665841749,0,1000725803,1286,165,10,5,1400,1491224,0,1,378580043,330563436,34110,34188,34119,106211174,1001693018,585906699
109,801531451,535507939,16,73678354,-71610,1028181460,749445956,1286,109,330563436,20729183,34101,483467692,665841749,0,1000725803,1286,146,5,6,4100,4289174,4,5,378580043,330563436,34181,34185,34186,862871618,944913022,958128549
19,84482831,128958781,18,594949460,891470,750198692,448455193,1287,19,330563436,13143242,34518,919150108,414145728,0,427133657,1287,174,3,1,3500,3759594,9,6,449642453,330563436,34582,34587,34605,862871618,944913022,807207440
19,84482831,128958781,18,594949460,891470,750198692,448455193,1287,19,330563436,13143242,34518,919150108,414145728,0,427133657,1287,95,8,2,1000,995090,8,3,378580043,330563436,34521,34572,34523,862871618,250142940,431064434
